id_nombre,nombre,analisis_sentimientos,latitud,longitud,categories,puntuacion_usuarios,direccion,id_ciudad,ciudad,codigo_postal,estado,anio
59e6,Subway,1.0,28.0024052,-82.3028342,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,6010 N State Rd 579,JIN0,Seffner,33584.0,Florida,2024
59e6,Subway,1.0,25.9491467,-80.1447606,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",3.4,18731 Biscayne Blvd #365,3FVK,Aventura,33180.0,Florida,2024
59e6,Subway,1.0,30.114421,-81.8117358,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,1543 Blanding Blvd,HN1V,Middleburg,32068.0,Florida,2024
59e6,Subway,1.0,26.8075576,-80.1019508,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,4238 Northlake Blvd,H6XJ,Palm Beach Gardens,33410.0,Florida,2024
59e6,Subway,1.0,30.402781,-87.3406281,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,23 S Blue Angel Pkwy,YOYE,Pensacola,32506.0,Florida,2024
59e6,Subway,1.0,25.789763,-80.1882141,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.1,1501 Biscayne Blvd Unit 102,LO98,Miami,33132.0,Florida,2024
59e6,Subway,1.0,28.7830948,-81.7482648,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,2101 State Rd 19,LWB4,Tavares,32778.0,Florida,2024
59e6,Subway,1.0,26.653646,-81.8525334,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,3006 Palm Beach Blvd,25ZR,Fort Myers,33916.0,Florida,2024
59e6,Subway,1.0,25.5744981,-80.3694028,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,20505 S Dixie Hwy Space 1859,43MT,Cutler Bay,33189.0,Florida,2024
59e6,Subway,1.0,26.9661508,-80.0866977,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,620 North US Highway 1 Space #620,Q2NO,Tequesta,33469.0,Florida,2024
59e6,Subway,1.0,28.2737704,-82.628006,Restaurant,4.3,11332 Ridge Rd #304,3IHW,New Port Richey,34654.0,Florida,2024
59e6,Subway,1.0,27.9168354,-82.7310337,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.2,5310 E Bay Dr Unit 300,LIFE,Largo,33764.0,Florida,2024
59e6,Subway,1.0,28.56023,-81.8220616,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,7965 FL-50 Unit A100,DGH7,Groveland,34736.0,Florida,2024
59e6,Subway,1.0,30.3863485,-86.4646287,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,1251 Airport Rd,IVHP,Destin,32541.0,Florida,2024
59e6,Subway,1.0,30.3216253,-87.4182696,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,13019 Sorrento Rd Unit #6,YOYE,Pensacola,32507.0,Florida,2024
59e6,Subway,1.0,26.5533628,-80.1496331,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.2,8252 Jog Rd,URYD,Boynton Beach,33472.0,Florida,2024
59e6,Subway,1.0,29.1356598,-82.1090377,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,5160 S Pine Ave,9YCI,Ocala,34480.0,Florida,2024
59e6,Subway,1.0,29.8509185,-84.6638089,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,116 St James Ave/US 98,NWRK,Carrabelle,32322.0,Florida,2024
59e6,Subway,1.0,26.437119,-80.127287,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,5352 Linton Blvd,86KY,Delray Beach,33484.0,Florida,2024
59e6,Subway,1.0,29.3389198,-82.1132833,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,13002 NE Hwy 200 A/0301,X4AK,Sparr,32113.0,Florida,2024
59e6,Subway,1.0,30.4473013,-81.6380724,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,11565 N Main St #0206,LMW4,Jacksonville,32218.0,Florida,2024
59e6,Subway,1.0,27.9968559,-82.5152102,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.2,4301 W Hillsborough Ave,RGTW,Tampa,33614.0,Florida,2024
59e6,Subway,1.0,30.2884859,-81.4004523,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,1067 Beach Blvd,LMW4,Jacksonville,32250.0,Florida,2024
59e6,Subway,1.0,30.4821389,-87.2005295,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,1000 College Blvd Bldg 5,YOYE,Pensacola,32504.0,Florida,2024
59e6,Subway,1.0,26.6067526,-80.1152893,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,4815 S Military Trail,R71D,Greenacres,33463.0,Florida,2024
59e6,Subway,1.0,29.5109662,-82.2812098,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,101 NW NE Hwy 441,Y7CW,Micanopy,32667.0,Florida,2024
59e6,Subway,1.0,29.6036801,-82.3723408,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,3424 SW Williston Rd,BX1N,Gainesville,32609.0,Florida,2024
59e6,Subway,1.0,29.709922,-82.0434038,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,400 FL-26,2ART,Melrose,32666.0,Florida,2024
59e6,Subway,1.0,27.243361,-80.227621,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.3,1862 NE Jensen Beach Blvd,FSVP,Jensen Beach,34957.0,Florida,2024
59e6,Subway,1.0,28.0512683,-82.5819488,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.5,11201 Sheldon Rd,RGTW,Tampa,33626.0,Florida,2024
59e6,Subway,1.0,26.5956712,-81.9420422,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,3038 Del Prado Blvd S,2ALK,Cape Coral,33904.0,Florida,2024
59e6,Subway,1.0,29.4761796,-81.2156754,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,5234 FL-100 #108,GYD0,Palm Coast,32164.0,Florida,2024
59e6,Subway,1.0,26.2726706,-80.1628974,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,2900 W. Sample Rd Ff-110,UNWO,Pompano Beach,33073.0,Florida,2024
59e6,Subway,1.0,29.2821864,-81.0675886,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,355 W Granada Blvd Unit C,U225,Ormond Beach,32174.0,Florida,2024
59e6,Subway,1.0,28.5518701,-80.8493576,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,3585 Cheney Hwy,RBJA,Titusville,32780.0,Florida,2024
59e6,Subway,1.0,30.9506273,-87.1517374,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.0,3891 Scott's Plaza Drive,NJY4,Jay,32565.0,Florida,2024
59e6,Subway,1.0,30.4113359,-87.214911,"Sandwich shop, Fast food restaurant, Takeout Restaurant, Restaurant",3.4,100 Palafox Pl,YOYE,Pensacola,32502.0,Florida,2024
59e6,Subway,1.0,26.7082075,-81.7194642,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,14561 Palm Beach Blvd Suite 33,25ZR,Fort Myers,33905.0,Florida,2024
59e6,Subway,1.0,25.7504036,-80.2496979,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,3301 Coral Way Space 105B,LO98,Miami,33145.0,Florida,2024
59e6,Subway,1.0,25.8671182,-80.2969897,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,775 W 49th St Unit 6,QCAZ,Hialeah,33012.0,Florida,2024
59e6,Subway,1.0,28.5398476,-82.4065717,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,19438 Cortez Blvd,JZGB,Brooksville,34601.0,Florida,2024
59e6,Subway,1.0,28.4909535,-82.5404522,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,4144 Mariner Blvd,I0WF,Spring Hill,34609.0,Florida,2024
59e6,Subway,1.0,30.3869953,-87.065497,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,3767 Gulf Breeze Pkwy,QK48,Gulf Breeze,32563.0,Florida,2024
59e6,Subway,1.0,28.8671375,-81.9564596,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.3,349 Colony Blvd,UIPT,The Villages,32162.0,Florida,2024
59e6,Subway,1.0,25.4972547,-80.4118845,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,13600 SW 288th St,7QG8,Homestead,33033.0,Florida,2024
59e6,Subway,1.0,27.4923916,-82.7081015,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.3,3232 E Bay Dr,QYA9,Holmes Beach,34217.0,Florida,2024
59e6,Subway,1.0,28.3604696,-80.7005915,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,259 N Courtenay Pkwy,5EA3,Merritt Island,32953.0,Florida,2024
59e6,Subway,1.0,28.1256692,-81.6404227,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,36158 US Hwy 27,KLNW,Haines City,33844.0,Florida,2024
59e6,Subway,1.0,27.4830899,-82.4324919,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,1755 Lakewood Ranch Blvd Unit No.3,CQN2,Bradenton,34211.0,Florida,2024
59e6,Subway,1.0,28.5722013,-81.5186121,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,1501-1619 E Silver Star Rd Suite 11,A5RR,Ocoee,34761.0,Florida,2024
59e6,Subway,1.0,28.70524,-81.5108056,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.3,1454 Rock Springs Rd Suite C,20SI,Apopka,32712.0,Florida,2024
59e6,Subway,1.0,28.6692276,-81.2256011,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.1,2200 Winter Springs Blvd #107,6MNX,Oviedo,32765.0,Florida,2024
59e6,Subway,1.0,28.7568166,-81.5096293,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,4914 Rock Springs Rd,20SI,Apopka,32712.0,Florida,2024
59e6,Subway,1.0,29.6879449,-82.3221343,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,203 NE 39th Ave,BX1N,Gainesville,32609.0,Florida,2024
59e6,Subway,1.0,27.8740296,-82.7294867,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,11180 66th St N,SJ01,Pinellas Park,33782.0,Florida,2024
59e6,Subway,1.0,27.9956536,-82.3861265,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,6217 E Hillsborough Ave Unit 109,RGTW,Tampa,33610.0,Florida,2024
59e6,Subway,1.0,29.1441418,-81.0344917,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.5,3751 Clyde Morris Blvd Suite #106,NQHG,Port Orange,32129.0,Florida,2024
59e6,Subway,1.0,28.4786651,-81.4754512,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.1,5922 Turkey Lake Rd Suite 102,O990,Orlando,32819.0,Florida,2024
59e6,Subway,1.0,26.1246752,-81.7629526,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,3451 Tamiami Trail E,R3EM,Naples,34112.0,Florida,2024
59e6,Subway,1.0,30.0634682,-81.5055265,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.0,100-1 Gateway Cir,LMW4,Jacksonville,32259.0,Florida,2024
59e6,Subway,1.0,26.6507643,-80.1436795,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.2,6294 Forest Hill Blvd,R71D,Greenacres,33415.0,Florida,2024
59e6,Subway,1.0,28.0672018,-82.7632857,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.8,1338 Tampa Rd,IKXB,Palm Harbor,34683.0,Florida,2024
59e6,Subway,1.0,28.1013569,-82.6925607,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",4.3,36169 E Lake Rd S Unit #9,IKXB,Palm Harbor,34685.0,Florida,2024
59e6,Subway,1.0,25.9256768,-80.2451545,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.6,16650 NW 27th Ave Suite 200,HSYZ,Opa-Locka,33054.0,Florida,2024
59e6,Subway,1.0,27.9435651,-81.9741112,"Sandwich shop, Caterer, Fast food restaurant, Takeout restaurant, Restaurant",4.3,6655 Florida Ave S Suite 2,UD7Y,Lakeland,33813.0,Florida,2024
